2024-07-06-17-12,40 root INFO use_lora: True
2024-07-06-17-12,40 root INFO max_unlearn_steps: 1000
2024-07-06-17-12,40 root INFO bad_weight: 0.5
2024-07-06-17-12,41 root INFO random_weight: 1
2024-07-06-17-12,41 root INFO normal_weight: 1
2024-07-06-17-12,41 root INFO batch_size: 2
2024-07-06-17-12,41 root INFO lr: 2e-06
2024-07-06-17-12,41 root INFO max_bad_loss: 100
2024-07-06-17-12,41 root INFO model_name: facebook/opt-1.3b
2024-07-06-17-12,41 root INFO model_save_dir: models/opt1.3b_unlearned
2024-07-06-17-12,41 root INFO save_every: 500
2024-07-06-17-12,41 root INFO log_file: logs/opt-1.3b-unlearn.log
2024-07-06-17-15,677 root INFO batch: 81, bad_loss: 2.59, current_div_loss: 3.14, 
2024-07-06-17-15,212 root INFO batch: 82, bad_loss: 2.61, current_div_loss: 3.82, 
2024-07-06-17-15,697 root INFO batch: 83, bad_loss: 2.76, current_div_loss: 3.69, 
2024-07-06-17-15,101 root INFO batch: 84, bad_loss: 2.43, current_div_loss: 3.18, 
2024-07-06-17-15,597 root INFO batch: 85, bad_loss: 2.50, current_div_loss: 3.22, 
2024-07-06-17-15,45 root INFO batch: 86, bad_loss: 2.44, current_div_loss: 3.95, 
2024-07-06-17-15,576 root INFO batch: 87, bad_loss: 2.57, current_div_loss: 3.20, 
2024-07-06-17-15,70 root INFO batch: 88, bad_loss: 2.52, current_div_loss: 3.01, 
2024-07-06-17-15,596 root INFO batch: 89, bad_loss: 2.51, current_div_loss: 3.44, 
2024-07-06-17-15,48 root INFO batch: 90, bad_loss: 2.56, current_div_loss: 3.15, 
2024-07-06-17-15,604 root INFO batch: 91, bad_loss: 2.54, current_div_loss: 3.42, 
2024-07-06-17-15,88 root INFO batch: 92, bad_loss: 2.21, current_div_loss: 3.32, 
2024-07-06-17-15,548 root INFO batch: 93, bad_loss: 2.26, current_div_loss: 3.42, 
2024-07-06-17-15,56 root INFO batch: 94, bad_loss: 2.56, current_div_loss: 3.29, 
2024-07-06-17-15,554 root INFO batch: 95, bad_loss: 2.27, current_div_loss: 3.78, 
2024-07-06-17-15,74 root INFO batch: 96, bad_loss: 2.39, current_div_loss: 3.53, 
2024-07-06-17-15,638 root INFO batch: 97, bad_loss: 2.34, current_div_loss: 3.08, 
2024-07-06-17-15,195 root INFO batch: 98, bad_loss: 2.37, current_div_loss: 3.41, 
2024-07-06-17-15,671 root INFO batch: 99, bad_loss: 2.25, current_div_loss: 3.65, 
2024-07-06-17-15,77 root INFO batch: 100, bad_loss: 2.52, current_div_loss: 3.49, 
2024-07-06-17-15,608 root INFO batch: 101, bad_loss: 2.21, current_div_loss: 3.49, 
2024-07-06-17-15,109 root INFO batch: 102, bad_loss: 2.18, current_div_loss: 3.56, 
2024-07-06-17-15,652 root INFO batch: 103, bad_loss: 2.73, current_div_loss: 3.47, 
2024-07-06-17-15,72 root INFO batch: 104, bad_loss: 1.96, current_div_loss: 3.63, 
2024-07-06-17-15,533 root INFO batch: 105, bad_loss: 2.77, current_div_loss: 3.91, 
2024-07-06-17-15,34 root INFO batch: 106, bad_loss: 2.57, current_div_loss: 3.45, 
2024-07-06-17-15,571 root INFO batch: 107, bad_loss: 2.50, current_div_loss: 3.58, 
2024-07-06-17-15,58 root INFO batch: 108, bad_loss: 1.88, current_div_loss: 3.20, 
2024-07-06-17-15,689 root INFO batch: 109, bad_loss: 2.71, current_div_loss: 3.56, 
2024-07-06-17-15,129 root INFO batch: 110, bad_loss: 2.54, current_div_loss: 3.12, 
2024-07-06-17-15,627 root INFO batch: 111, bad_loss: 2.18, current_div_loss: 3.52, 
2024-07-06-17-15,86 root INFO batch: 112, bad_loss: 2.23, current_div_loss: 3.38, 
2024-07-06-17-15,548 root INFO batch: 113, bad_loss: 2.29, current_div_loss: 3.68, 
2024-07-06-17-15,67 root INFO batch: 114, bad_loss: 2.37, current_div_loss: 3.43, 
2024-07-06-17-15,549 root INFO batch: 115, bad_loss: 2.74, current_div_loss: 4.10, 
2024-07-06-17-15,10 root INFO batch: 116, bad_loss: 2.01, current_div_loss: 3.17, 
2024-07-06-17-15,454 root INFO batch: 117, bad_loss: 2.61, current_div_loss: 3.63, 
2024-07-06-17-15,984 root INFO batch: 118, bad_loss: 2.25, current_div_loss: 3.53, 
2024-07-06-17-16,475 root INFO batch: 119, bad_loss: 2.05, current_div_loss: 3.14, 
2024-07-06-17-16,48 root INFO batch: 120, bad_loss: 2.30, current_div_loss: 4.20, 
2024-07-06-17-16,473 root INFO batch: 121, bad_loss: 1.69, current_div_loss: 4.37, 
2024-07-06-17-16,18 root INFO batch: 122, bad_loss: 2.65, current_div_loss: 4.14, 
2024-07-06-17-16,512 root INFO batch: 123, bad_loss: 2.59, current_div_loss: 3.39, 
2024-07-06-17-16,947 root INFO batch: 124, bad_loss: 2.53, current_div_loss: 3.57, 
2024-07-06-17-16,430 root INFO batch: 125, bad_loss: 2.52, current_div_loss: 3.70, 
2024-07-06-17-16,854 root INFO batch: 126, bad_loss: 2.41, current_div_loss: 3.41, 
2024-07-06-17-16,327 root INFO batch: 127, bad_loss: 2.73, current_div_loss: 3.45, 
2024-07-06-17-16,846 root INFO batch: 128, bad_loss: 2.28, current_div_loss: 3.98, 
2024-07-06-17-16,259 root INFO batch: 129, bad_loss: 2.64, current_div_loss: 3.53, 
2024-07-06-17-16,710 root INFO batch: 130, bad_loss: 2.35, current_div_loss: 3.10, 
2024-07-06-17-16,174 root INFO batch: 131, bad_loss: 2.46, current_div_loss: 3.81, 
2024-07-06-17-16,605 root INFO batch: 132, bad_loss: 2.62, current_div_loss: 3.40, 
2024-07-06-17-16,251 root INFO batch: 133, bad_loss: 3.02, current_div_loss: 3.17, 
2024-07-06-17-16,744 root INFO batch: 134, bad_loss: 2.59, current_div_loss: 3.51, 
2024-07-06-17-16,377 root INFO batch: 135, bad_loss: 2.89, current_div_loss: 3.17, 
2024-07-06-17-16,12 root INFO batch: 136, bad_loss: 2.99, current_div_loss: 3.71, 
2024-07-06-17-16,427 root INFO batch: 137, bad_loss: 2.09, current_div_loss: 3.30, 
2024-07-06-17-16,944 root INFO batch: 138, bad_loss: 2.28, current_div_loss: 3.57, 
2024-07-06-17-16,353 root INFO batch: 139, bad_loss: 2.49, current_div_loss: 3.27, 
2024-07-06-17-16,758 root INFO batch: 140, bad_loss: 2.19, current_div_loss: 3.47, 
2024-07-06-17-16,184 root INFO batch: 141, bad_loss: 2.89, current_div_loss: 3.47, 
2024-07-06-17-16,679 root INFO batch: 142, bad_loss: 2.21, current_div_loss: 3.84, 
2024-07-06-17-16,237 root INFO batch: 143, bad_loss: 2.98, current_div_loss: 4.03, 
2024-07-06-17-16,674 root INFO batch: 144, bad_loss: 2.68, current_div_loss: 3.97, 
2024-07-06-17-16,125 root INFO batch: 145, bad_loss: 2.08, current_div_loss: 3.59, 
2024-07-06-17-16,570 root INFO batch: 146, bad_loss: 2.12, current_div_loss: 3.88, 
2024-07-06-17-16,74 root INFO batch: 147, bad_loss: 2.36, current_div_loss: 3.37, 
2024-07-06-17-16,602 root INFO batch: 148, bad_loss: 2.52, current_div_loss: 3.71, 
2024-07-06-17-16,123 root INFO batch: 149, bad_loss: 2.44, current_div_loss: 3.64, 
2024-07-06-17-16,568 root INFO batch: 150, bad_loss: 2.52, current_div_loss: 3.53, 
2024-07-06-17-16,959 root INFO batch: 151, bad_loss: 1.87, current_div_loss: 2.98, 
2024-07-06-17-16,481 root INFO batch: 152, bad_loss: 2.63, current_div_loss: 3.43, 
2024-07-06-17-16,38 root INFO batch: 153, bad_loss: 2.17, current_div_loss: 3.66, 
2024-07-06-17-16,537 root INFO batch: 154, bad_loss: 2.30, current_div_loss: 3.83, 
2024-07-06-17-16,5 root INFO batch: 155, bad_loss: 2.60, current_div_loss: 3.05, 
2024-07-06-17-16,487 root INFO batch: 156, bad_loss: 2.60, current_div_loss: 3.60, 
2024-07-06-17-16,3 root INFO batch: 157, bad_loss: 2.85, current_div_loss: 3.69, 
2024-07-06-17-16,502 root INFO batch: 158, bad_loss: 2.56, current_div_loss: 4.02, 
2024-07-06-17-16,949 root INFO batch: 159, bad_loss: 2.37, current_div_loss: 3.21, 
2024-07-06-17-16,709 root INFO batch: 160, bad_loss: 2.96, current_div_loss: 3.37, 
2024-07-06-17-16,206 root INFO batch: 161, bad_loss: 2.44, current_div_loss: 3.67, 
2024-07-06-17-16,687 root INFO batch: 162, bad_loss: 2.79, current_div_loss: 3.40, 
2024-07-06-17-16,221 root INFO batch: 163, bad_loss: 2.33, current_div_loss: 4.27, 
2024-07-06-17-16,726 root INFO batch: 164, bad_loss: 2.23, current_div_loss: 3.14, 
2024-07-06-17-16,275 root INFO batch: 165, bad_loss: 2.40, current_div_loss: 3.46, 
2024-07-06-17-16,842 root INFO batch: 166, bad_loss: 2.41, current_div_loss: 3.31, 
2024-07-06-17-16,431 root INFO batch: 167, bad_loss: 1.99, current_div_loss: 3.36, 
2024-07-06-17-16,867 root INFO batch: 168, bad_loss: 1.96, current_div_loss: 3.67, 
2024-07-06-17-16,503 root INFO batch: 169, bad_loss: 3.18, current_div_loss: 3.46, 
2024-07-06-17-16,66 root INFO batch: 170, bad_loss: 2.63, current_div_loss: 4.13, 
2024-07-06-17-16,795 root INFO batch: 171, bad_loss: 2.48, current_div_loss: 3.56, 
2024-07-06-17-16,540 root INFO batch: 172, bad_loss: 2.39, current_div_loss: 4.14, 
2024-07-06-17-16,986 root INFO batch: 173, bad_loss: 1.59, current_div_loss: 3.88, 
